"title","date","prompt","date2","fulltext","url"
"Alice Weidel/Tino Chrupalla: Wir bedauern die Entscheidung von Johannes Huber und Uwe Witt ",NA,"Berlin, 30. Dezember 2021. Zu den Austritten von Johannes Huber und Uwe Witt aus der AfD-Fraktion teilen die beiden Vorsitzenden der AfD-Fraktion im Deutschen Bundestag, Alice Weidel und Tino Chrupalla, mit: ","Berlin, 30. Dezember 2021","„Wir nehmen die Entscheidung von Johannes Huber und Uwe Witt, die AfD-Fraktion zu verlassen, mit Bedauern zur Kenntnis und danken den beiden für ihre in den vergangenen Jahren geleistete Arbeit.“Tino Chrupalla bekräftigt: „Wir erwarten, dass sie ihre für die AfD erworbenen Mandate zurückgeben, um so Nachrückern die Möglichkeit zu eröffnen, für die AfD in den Bundestag einzuziehen“.","https://afdbundestag.de/alice-weidel-tino-chrupalla-wir-bedauern-die-entscheidung-von-johannes-huber-und-uwe-witt/"
"Petr Bystron: Eine Klima-Lobbyistin hat im Auswärtigen Amt nichts zu suchen",NA,"Berlin, 9. Februar 2022. Zur Berufung von Greenpeace-Chefin Jennifer Morgan in das Auswärtige Amt teilt der außenpolitische Sprecher der AfD-Fraktion im Deutschen Bundestag, Petr Bystron, mit:","Berlin, 9. Februar 2022","„Die Berufung der Greenpeace-Chefin Jennifer Morgan ins Auswärtige Amt zeigt den rücksichtslosen Missbrauch von staatlichen Institutionen durch die politische Linke für die Durchsetzung ihrer ideologischen Agenda. Der Bereich Klimaschutz hat im Außenministerium nichts zu suchen, Klimalobbyisten in den Positionen von Staatsekretären schon gar nicht. Die AfD-Fraktion im Deutschen Bundestag lehnt daher die Berufung von Frau Morgan aufs Schärfste ab.Grundsätzlich wäre es begrüßenswert, wenn die Bundesregierung stärker auf Fachleute als auf altgediente Politkader setzen würde. Hierbei spräche auch nichts gegen den Einsatz von Ausländern, wenn diese in Ihrem Fachbereich eine in Deutschland nicht verfügbare Expertise mitbringen würden.Das Außenministerium ist hierfür jedoch am wenigsten geeignet, denn dessen Aufgabe ist gerade die Durchsetzung deutscher Interessen im Ausland, oft in Konkurrenz zu den Interessen anderer Länder. Hier sind die Interessenskonflikte vorprogrammiert und auch unvermeidbar.Die Berufung wirft zudem grundsätzliche Probleme auf: Es findet eine Verlagerung der Entscheidungskompetenzen von demokratisch legitimierten Institutionen hin zu NGOs statt. Das ist im höchsten Maße beunruhigend, denn so wird der Mehrheitswille der Bevölkerung umgangen und demokratische Prozesse ausgehöhlt. Die NGOs sind nur ihren Geldgebern verpflichtet und setzen dementsprechend deren Partikularinteressen durch – oft sogar gegen den gesellschaftlichen Konsens.Was Frau Morgan betrifft, so müsste sie jetzt eigentlich von Greenpeace entlassen werden, weil sie gegen die Greenpeace-Satzung verstößt. Dort heißt es: ‚Greenpeace ist überparteilich und völlig unabhängig von Politik, Parteien und Industrie. Deshalb müssen Greenpeacer*innen jeden potenziellen, tatsächlichen oder den Anschein eines Interessenkonflikts vermeiden (Paragraph 3.4 der Greenpeace-Satzung).“","https://afdbundestag.de/petr-bystron-eine-klima-lobbyistin-hat-im-auswaertigen-amt-nichts-zu-suchen/"
"Nicole Höchst: Schutzbrief des Familienministeriums gegen Genitalverstümmelungen ist blauäugig",NA,"Berlin, 9. Juni 2022. Weibliche Genitalverstümmelungen nehmen seit Jahren in Deutschland dramatisch zu. 2020 teilte die damalige Bundesfamilienministerin Franziska Giffey mit, dass 66.707 Frauen davon betroffen seien. Es handelt sich um eine Menschenrechtsverletzung mit schwersten körperlichen und seelischen Folgen, welche die betroffenen Frauen und Mädchen ein Leben lang begleiten.","Berlin, 9. Juni 2022. Weibliche Genitalverstümmelungen nehmen seit Jahren in Deutschland dramatisch zu. 2020","Dazu erklärt die AfD-Bundestagsabgeordnete Nicole Höchst, Mitglied im Familienausschuss:„Das Familienministerium veröffentlichte 2021 einen Schutzbrief gegen FGM (Female Genital Mutilation). Dies ist als Handreichung gut gemeint, da ein Hilfetelefon benannt und über Rechtsfolgen aufgeklärt wird. Doch reicht das bei Weitem nicht aus. So steht auf dem Deckel: ‚Nehmen Sie diesen Schutzbrief mit, wenn Sie ins Ausland zu Ihrer Familie reisen.‘ Wie blauäugig muss man sein, um zu denken, dass ein kleines blaues Faltheftchen außerhalb Deutschlands irgendetwas bewirkt oder gar eine Schutzwirkung hat.Die von Beschneidung bedrohte Frau bringt sich auch innerhalb Deutschlands allein durch den Besitz des Heftchens in Gefahr. Ich hatte in der 19. Wahlperiode einen Antrag zur Einsetzung interkultureller Dolmetscher eingebracht. Das sind selbst von Beschneidung betroffene Frauen, welche durch ihre kulturelle Nähe viel besser aufklären können und Zugang zu den Menschen finden. Wer tatsächlich im Sinne von Frauen und Mädchen handeln möchte, kommt um eine Zustimmung nicht herum.Die AfD-Fraktion wird diesen Antrag daher erneut einbringen.“","https://afdbundestag.de/nicole-hoechst-schutzbrief-des-familienministeriums-gegen-genitalverstuemmelungen-ist-blauaeugig/"
"Pohl: Nein zur bedingungslosen Stillhalteprämie der Grünen",NA,"Berlin, 16. Juni 2015. Wie FOCUS online berichtet, plädieren die Grünen dafür Hartz IV zugunsten einer Garantie-Sicherung abzuschaffen. Demnach erhält künftig jeder Bürger eine Geldzahlung in Höhe von monatlich 500,- Euro vom Staat, an die keinerlei Bedingungen mehr geknüpft ist. Genau das führt zu weit, warnen Forscher. Dazu teilt der AfD-Bundestagsabgeordnete Jürgen Pohl, Mitglied im Ausschuss für Arbeit und Soziales, mit:","Berlin, 16. Juni 2015","„Kaum ist Lebenslauf-Hochstaplerin Annalena entzaubert und die Umfragewerte purzeln, schon greifen die Grünen zu ihrer letzten Wahlkampf-Wunderwaffe: Das bedingungslose Grundeinkommen soll jüngst verschreckte Wähler final einfangen. Die stark nach taktischer Verzweiflung riechende ‚Garantie-Sicherung‘ ist dabei das pure Gift für eine wirtschaftlich und mental angeschlagene Arbeitsgesellschaft wie Deutschland. Statt einer grünen Stillhalteprämie über dem heutigen Hartz-IV-Regelsatz, die an keinerlei Bedingungen mehr geknüpft ist, bauchen all jene Menschen, die von einer desaströsen Lockdown-Politik in die Grundsicherung gedrängt wurden, wirkliche Förderung und kein bloßes Existenzgeld. Schlimmer noch, lädt der Verzicht auf jegliche Kontroll- und Sanktionsmöglichkeiten Trittbrettfahrer und Sozialschmarotzer zum Missbrauch staatlicher Unterstützungsleistungen ein. Derweil verbringt der geistige Urheber der un-sozialdemokratischen Agenda-Politik, Norbert Walter-Borjans, laut Medienbeichten seine letzten Wochen in der Rolle als Vorkämpfer für deutsche Arbeiterinteressen bei exzellentem Rotwein bildhauernd in der Toskana. Die spätrömische Dekadenz rot-grüner Sozialingenieure lässt grüßen und den immer öfter armutsbedrohten deutschen Arbeitnehmer fragend zurück. Eine unverdiente Versorgungspauschale für Freelancer jeder Couleur wird es mit uns nicht geben. Als AfD-Fraktion fordern wir stattdessen die Wiederbelebung des Leistungsprinzips im Sozialstaat sowie die Orientierung an versicherten Beschäftigungszeiten und nicht etwa ein pauschales Garantie-Geld für jedermann.“","https://afdbundestag.de/pohl-nein-zur-bedingungslosen-stillhaltepraemie-der-gruenen/"
"Bildungspolitiker beschließen Resolution zu ChatGPT",NA,"Berlin, 21. Juni 2023. Anlässlich ihres 14. Interfraktionellen Treffens haben die Bildungspolitiker der AfD-Bundestagsfraktion und ihre Kollegen aus den Länderparlamenten am 19. Juli 2023 in Berlin das Thema ChatGPT sowie die Herausforderungen für den Bildungsbereich diskutiert und eine gemeinsam erarbeitete Resolution beschlossen.","Berlin, 21. Juni 2023. Anlässlich ihres 14. Interfraktionellen Treffens haben die Bildungspolitiker der AfD-Bundestagsfraktion und ihre Kollegen aus den Länderparlamenten am 19. Juli 2023","Resolution Unser Ziel ist der sozial-kompetente selbständig denkende Mensch. Unser Menschenbild ist ein humanistisches.Unsere Forderung an textgenerative Programme wie ChatGPT beinhalten zuvorderst, dass diese Programme Quellenangaben machen müssen, um beispielsweise Urheberrechts-verletzungen auszuschließen und Einordnungen vornehmen zu können.Wer die Macht über die KI hat, hat die Macht über das Denken der Menschen.Der Austausch objektiver Fakten und begründeter Meinungen zu einem im Unterricht behandelten Sachverhalt sowie die politische Neutralität müssen zu jeder Zeit gewährleistet sein. Die politische Neutralität textgenerativer Programme muss deshalb unter allen Umständen gegeben sein.Zudem benötigen wir eigene KI-Lösungen und KI-Produkte, um nicht von außereuropäischen Konzernen abhängig zu sein.Schüler brauchen Medienkompetenz, um mit dem technischen Fortschritt verantwortungs- bewusst umgehen zu können.Der Gebrauch von ChatGPT und vergleichbaren Programmen im Unterricht bedarf der medienpädagogischen Führung. Die Chancen und Risiken der Nutzung von KI müssen fächerübergreifend in die Lehrpläne eingepreist und altersadäquat thematisiert werden. Hierzu sind die Lehrer umfassend zu schulen und Schüler als auch Eltern in diesen Prozess mit einzubeziehen.","https://afdbundestag.de/bildungspolitiker-beschliessen-resolution-zu-chatgpt/"
"AfD-Bundestagsfraktion fordert Obduktion von Corona-Toten – Bundesregierung muss durch Rechtsverordnung Klarheit schaffen",NA,NA,NA,"","https://afdbundestag.de/afd-bundestagsfraktion-fordert-obduktion-von-corona-toten-bundesregierung-muss-durch-rechtsverordnung-klarheit-schaffen/"
"Beatrix von Storch: Greenpeace ist nicht gemeinnützig, sondern gemeingefährlich",NA,"Berlin, 16. Juni 2021. Ein Aktivist von Greenpeace sprang in München beim EM-Spiel der DFB-Elf gegen Frankreich mit einem Gleitschirm ins Stadion und verletzte bei dieser Aktion zwei Männer. Diese erlitten nach Polizei-Angaben Kopfverletzungen und mussten im Krankenhaus behandelt werden.","Berlin, 16. Juni 2021","Beatrix von Storch, stellvertretende Vorsitzende der AfD-Bundestagsfraktion, erklärt:„Greenpeace muss man endlich die Gemeinnützigkeit entziehen: Den selbsternannten Rettern der Umwelt muss man nach dem gefährlichen Angriff auf ein friedliches Fußballspiel den staatlichen Geldhahn abdrehen: Greenpeace-Spender dürfen nicht länger steuerlich belohnt werden.Greenpeace wirbt mit Aussagen wie: ‚Tragen Sie zusammen mit Greenpeace dazu bei, die Umwelt aktiv zu schützen! Lebensgrundlagen erhalten. Natur schützen. Lebewesen retten.’ Das ist blanker Hohn, wenn bei Greenpeace-Aktionen wie in München Menschenleben gefährdet werden.Der Zwischenfall beim Spiel der DFB-Elf gegen Frankreich in München hat gezeigt: Greenpeace ist nicht gemeinnützig, sondern gemeingefährlich.“","https://afdbundestag.de/beatrix-von-storch-greenpeace-ist-nicht-gemeinnuetzig-sondern-gemeingefaehrlich/"
"Bernd Schattner: Bundesregierung fordert von Firmen und Selbstständigen 466 Millionen Euro an Corona-Soforthilfen zurück",NA,"Berlin, 7. Januar 2022. Rund 55.000 Antragsteller von Corona-Soforthilfen müssen insgesamt eine Summe in Höhe von 466 Millionen Euro an den Bund zurückzahlen. Das räumte jetzt das Wirtschaftsministerium auf eine Anfrage des AfD-Bundestagsabgeordneten Bernd Schattner ein. Schattner teilt dazu mit:","Berlin, 7. Januar 2022","„Laut einem Zitat von Minister Robert Habeck vom 22. Dezember 2021 sollten bisher nur 290 Millionen Euro an Corona-Soforthilfen zurückgezahlt werden. Auf meine Nachfrage hin korrigierte das Wirtschaftsministerium diese Zahl um 176 Millionen Euro nach oben. Da diese Zahlen des Wirtschaftsministeriums vom 30.09.2021 stammen ist noch von einer weitaus höheren Summe an Rückzahlungen auszugehen. Zehntausende Soloselbstständige, Unternehmer und ihre Beschäftigten sind betroffen. Die Rückforderungen kommen zu einer Zeit, wo verunsicherte Kunden, Materialmangel, Inflation und weitere Corona-Beschränkungen die Wirtschaft ausbremsen. Nun verlangt der Staat Geld für Schulden, die er durch seine überzogenen Corona-Maßnahmen selbst erzwungen hat. Für viele Betroffene beispielsweise aus dem Gaststättengewerbe oder der Hotelbranche dürfte es das wirtschaftliche Aus bedeuten. Daher sollten die Rückzahlungen von Corona-Soforthilfen umgehend großzügig gestundet werden.“","https://afdbundestag.de/bernd-schattner-bundesregierung-fordert-von-firmen-und-selbststaendigen-466-millionen-euro-an-corona-soforthilfen-zurueck/"
"Brandner: Mitarbeiter des Kanzleramtes erhalten 1,27 Millionen Euro Coronasonderzahlung",NA,"Berlin, 23. Dezember 2020. Wie sich aus der Antwort auf eine Anfrage des AfD-Abgeordneten Stephan Brandner an die Bundesregierung ergibt, belastet der sogenannte „Corona-Bonus“, den auch die Mitarbeiter der Bundesministerien aufgrund des Tarifvertrages über eine einmalige Coronasonderzahlung erhalten, den Bundeshaushalt mit rund 59 Millionen Euro. Die Mitarbeiter des Kanzleramtes erhalten davon rund 1,27 Millionen Euro.","Berlin, 23. Dezember 2020","Dazu teilt Stephan Brandner mit:„Der Tarifvertrag hätte eine bessere Unterscheidung zwischen Personen, die etwa als Bürokräfte keinen besonders großen Mehrbelastungen ausgesetzt sind, und Personen, die in den vergangenen Monaten enormen Belastungen ausgesetzt waren, treffen müssen.Es ist bemerkenswert, dass gerade die Mitarbeiter des Kanzleramtes, also eines Bereiches, in dem in den vergangenen Monaten massivste Fehlentscheidungen getroffen wurden, die unser aller Leben enorm beeinträchtigen, einen Bonus erhalten.Unser Dank aber gilt all jenen, die in den vergangenen Monaten riesigen Mehrbelastungen ausgesetzt waren, insbesondere natürlich den Pflegekräften, dem Reinigungspersonal und all jenen, die unser Land auch in der schweren Zeit am Laufen halten.“","https://afdbundestag.de/brandner-mitarbeiter-des-kanzleramtes-erhalten-127-millionen-euro-coronasonderzahlung/"
"AfD-Fraktion beschließt Eckpunkte-Papier gegen soziale Folgen der Inflation",NA,"Berlin 1. November 2021. Vor dem Hintergrund der deutlich steigenden Inflation sowie der zunehmenden Belastung breiter Bevölkerungsschichten durch die Energie- und Klimapolitik der Bundesregierung hat die AfD-Bundestagsfraktion ein Eckpunktepapier für Sofortmaßnahmen gegen die sozialen Folgen der Teuerung beschlossen.","Berlin 1. November 2021","Hierzu erklärt der arbeits- und sozialpolitische Sprecher der AfD-Bundestagsfraktion, René Springer:„Die Inflation nimmt immer dramatischere Formen an und wird zu einer existenziellen Belastung für breite Bevölkerungsschichten. Die Bundesregierung muss jetzt umgehend handeln und tragfähige Gegenmaßnahmen vorlegen, um die Bürger schnell und wirkungsvoll zu entlasten. Nur so kann der soziale Frieden gewahrt und eine weitere Spaltung der Gesellschaft verhindert werden. Das Eckpunktepapier der AfD-Fraktion weist hier einen gangbaren Weg, dem sich die politisch Verantwortlichen nicht verschließen dürfen.“
Zusammenfassung des Eckpunktepapiers:Die AfD-Fraktion fordert die Beseitigung hausgemachter Inflationsursachen und unverzüglich die enorme Steuer- und Abgabenlast auf Energie zu senken. Auf diesem Wege soll die bisherige staatliche Interventionsspirale in der Energie- und Sozialpolitik durchbrochen werden. Zugleich müssen durch gezielte Maßnahmen die schlimmsten sozialen Folgen der Teuerung für ärmere Haushalte abgefedert werden: Es kann nicht sein, dass aufgrund von jahrelangem Regierungsversagen diesen Winter Menschen mitten in Deutschland frieren müssen.Im Einzelnen fordert die AfD-Fraktion unter anderem die sofortige Abschaffung der CO2-Steuer, der EEG-Umlage, der Energiesteuer sowie des Gebäudeenergiegesetzes. Die Umsatzsteuer für Strom und Gas soll zeitlich begrenzt auf null Prozent ermäßigt werden.Angesichts einer Inflation von über vier Prozent und um einer drohenden „Lohn-Preis-Spirale“ vorzubeugen, plädiert die Fraktion dafür, sofortige Anhebung des Grundfreibetrages auf 12.600 EUR im Jahr sowie die „Hartz IV“- Regelsätze anzupassen. Auch beim Mindestlohn soll die Inflation berücksichtigt werden.Zudem fordert die AfD-Fraktion die Bundesregierung auf, darauf hinzuwirken, dass die EZB ihrem Mandat der Geldwertstabilität wieder Rechnung trägt und sich allein an den Zielen des europäischen Rechts orientiert.Zum vollständigen Eckpunktepapier","https://afdbundestag.de/afd-fraktion-beschliesst-eckpunkte-papier-gegen-soziale-folgen-der-inflation/"
"Roger Beckamp: Bezahlbares Wohnen zählt zu den größten Sorgen in unserem Land","Berlin, 17. August 2022. ","In einer kürzlich veröffentlichten Umfrage von Statista wurden die Deutschen zu ihren Sorgen befragt. Im Rahmen dieser Befragung gab die Altersgruppe zwischen 18 bis 24 Jahre, bezahlbares Wohnen, als eines ihrer größten Sorgen an.",NA,"Zur Umfrage der Onlineplattform Statista und der Sorge bezahlbaren Wohnens erklärt der AfD-Bundestagsabgeordnete Roger Beckamp:„Das Ergebnis der Umfrage verwundert mich nicht. Die Bundesregierung hat 2021 die eigene Zielsetzung von 400.000 neuen Wohnungen nicht erreicht und wird diese 2022 auch nicht erreichen. Die Bundesregierung lässt die Bevölkerung weiterhin im Unklaren darüber, mit welchen Maßnahmen bezahlbares Wohnen in Zukunft gesichert werden soll. Die Sorge nach bezahlbarem Wohnen wird sich zukünftig verschärfen. Die hohe Zahl an Asylbewerbern 2022 führt zu einem anhaltenden Nachfragedruck am Wohnungsmarkt. Dieser Nachfragedruck nährt die Sorge bezahlbaren Wohnens auch in Zukunft. Die AfD-Bundestagsfraktion fordert die Bundesregierung auf, Ausreisepflichtige abzuschieben, um den Nachfragedruck am Wohnungsmarkt zu senken und die Sorge der Deutschen ernst zu nehmen.“","https://afdbundestag.de/roger-beckamp-bezahlbares-wohnen-zaehlt-zu-den-groessten-sorgen-in-unserem-land/"
"Witt: Heil setzt Tarifautonomie in der Pflege außer Kraft",NA,"Berlin, 19. September 2020. Im Zuge der Umsetzung des Pflegelöhneverbesserungsgesetzes will Arbeitsminister Hubertus Heil den von Verdi und der AWO ausgehandelten Tarifvertrag für allgemeinverbindlich erklären und hebelt damit die Tarifautonomie in der Pflegebranche aus. Thomas Greiner, Präsident des Arbeitgeberverbandes Pflege, der die freiwirtschaftlichen Pflegeunternehmer vertritt, warnt vor einer Kostenexplosion in der Altenpflege: „Die privaten Pflegeheime stehen im Wettbewerb mit den Heimen der freien Wohlfahrtsverbände und der Kirchen. Der Allgemeinverbindliche Tarifvertrag wird die Kosten für die alten Menschen nach oben treiben, wird weitere Investitionen in Neubauten, in Einzelzimmer bremsen und den Steuerzahler belasten.“","Berlin, 19. September 2020","Uwe Witt, Obmann im Ausschuss für Arbeit und Soziales, stimmt Thomas Greiner zu und weist auf Verstrickungen der SPD hin:„Bereits im September 2019 während der Debatte um das Pflegelöhneverbesserungsgesetz habe ich mich gegen Heils Pläne, den Tarifvertrag zwischen Verdi und AWO für allgemeingültig zu erklären, ausgesprochen. Dieses Außerkraftsetzen der Tarifautonomie widerspricht den Gesetzen der sozialen Marktwirtschaft nach Ludwig Erhard. Hubertus Heils wahre Absicht liegt in der Stärkung seiner Verbündeten, der Gewerkschaften. Ein Zwangstarif bedeutet automatisch, dass Beschäftigte in der Pflege de facto Mitglieder von Verdi werden müssen.Wie soll man dieses politische Manöver beurteilen, wenn Gewerkschaftsmitglied Hubertus Heil auf der einen Seite die Gewerkschaft Verdi unterstützt und AWO-Mitglied Hubertus Heil auf der anderen Seite den Wohlfahrtverband AWO als Vertreter für die Arbeitgeberseite bestimmt? Richtig: Auch dieser Schritt dient, wie praktisch alles, was die SPD in Gesetzesform presst, offenkundig nur einem Ziel, nämlich der Sicherung von Posten, Pfründen und Vorteilen für die Partei und ihre führenden Vertreter.Die SPD ist zu einem Selbstbedienungsladen verkommen und nutzt ihre Regierungsbeteiligung schamlos aus, um sich und ihren Partnern die Taschen zu füllen.“","https://afdbundestag.de/witt-heil-setzt-tarifautonomie-in-der-pflege-ausser-kraft/"
"Kay Gottschalk: Aktuelle Prognosen zur Konjunktur und Inflation sind kein Grund zur Freude",NA,"Berlin, 17. Dezember 2022. Aktuelle Prognosen des Ifo Instituts über die Konjunktur (https://www.ifo.de/DocDL/sd-2022-sonderausgabe-dezember.pdf) zeichnen ein optimistisches Bild, werfen aber die Frage auf, ob es sich letztlich nicht um Schönmalereien handelt, die den deutschen Bürger besänftigen sollen. Dazu erklärt Kay Gottschalk, finanzpolitischer Sprecher der AfD-Bundestagsfraktion:","Berlin, 17. Dezember 2022","„Das ,grüne Wirtschaftswunder‘ ist unumstritten da. Nämlich in Form von Engpässen in der Energieversorgung und im Mangel an Material und Arbeitskräften gleichermaßen. Dieses Wunder – oder passender Debakel – wirkt sich für den Bürger nicht nur auf abstrakte Art und Weise und weit entfernt in irgendwelchen Unternehmen aus. Nein, die Auswirkungen der katastrophalen Wirtschaftspolitik vergangener Jahre und nicht zuletzt der Fehlentscheidungen von Scholz, Habeck und Co. sind längst bei Otto Normalverbraucher angekommen und für jeden greifbarer als je zuvor. Die Inflation wirkt, die Entlastungspakete hingegen nicht. Jedenfalls nicht in ihrer jetzigen Manier. Die Energiepreispauschale und die Gas-Umlage haben das nur allzu deutlich gezeigt. Wir von der AfD-Fraktion haben von Anfang an betont, dass zur echten Entlastung mehr als nur Show gehört, aber der jetzige Regierungskurs fährt stur geradeaus weiter. Wie lange das noch funktioniert, wird sich zeigen, doch in der Zwischenzeit leidet der Bürger – selbst wenn ihm Besserungen in ferner Zukunft versprochen und prognostiziert werden.“","https://afdbundestag.de/kay-gottschalk-aktuelle-prognosen-zur-konjunktur-und-inflation-sind-kein-grund-zur-freude/"
"Curio: Effektiver Grenzschutz, statt Erpressung von Erdogan",NA,"Berlin, 14. April 2020. Erdogan schickt erneut tausende Migranten mit Bussen aus einem Internierungslager in Osmaniye (nahe Syrien) zur Hafenstadt Izmir, damit diese mit Schlepperbooten nach Europa übersetzen. Die türkischen Behörden wollen im Laufe der Woche auch alle weiteren Internierungslager leeren und die Insassen zum Mittelmeer transportieren. Griechenland ist alarmiert und hat den Einsatz der Marine und der Küstenwache intensiviert. Dazu erklärt der innenpolitische Sprecher der AfD-Bundestagsfraktion, Gottfried Curio:","Berlin, 14. April 2020","„Was die AfD-Fraktion vorausgesagt und wovor sie gewarnt hat, geschieht nun: Erdogan hat die EU und Deutschland als erpressbar erkannt und versucht nun erneut, mit der bereits bekannten Methode noch mehr Vorteile zu erzwingen. Statt auf den letzten Erpressungsversuch von Erdogan einzugehen, hätte das Geld für einen durchgehend effektiven Grenzschutz verwendet werden können. So wäre Erdogan von vornherein der Hebel genommen worden, um überhaupt Forderungen an die EU stellen zu können. Die deutsche Regierung will es sich andererseits mit jemandem, der verlässlich weitere illegale Migranten in die EU, und damit de facto nach Deutschland, schleust, natürlich nicht verderben. Auch die Angst vor den von ihm gelenkten Wählern in Deutschland dürfte bereits dauerhaft deutsche Politik bestimmen.Offensichtlich sieht Erdogan nur die taktischen Vorteile seines Vorgehens: entweder in der Türkei unerwünschte Migranten nach Europa weiterzuschleusen oder aber Zugeständnisse, materielle wie immaterielle (Visafreiheit, EU-Beitrittsverhandlungen), zu erzwingen. Mit negativen Konsequenzen seitens der europäischen Staaten, die sich bislang widerspruchslos tyrannisieren lassen, muss er nicht rechnen. Die eigentlich angezeigten Wirtschaftssanktionen (bis hin zum Ausschluss vom Zahlungsverkehr) – die die wirtschaftlichen Kosten der Türkei so in die Höhe trieben, dass Erpressung nicht länger lohnend scheint – scheint er nicht zu befürchten.Wie eigentlich auch gegenüber aktuellen Forderungen südeuropäischer EU-Länder nach Schuldenvergemeinschaftung auf Raten (neben Target2, Bankenunion, EZB-Anleihenaufkauf jetzt EU-Arbeitslosenrückversicherung, Zweckentfremdung des ESM, sog. Wiederaufbauhilfen) so dürfte die Bundesregierung auch gegenüber der Türkei nicht einknicken; doch stattdessen lässt man sich immer wieder darauf ein, Krisen durch Raub am deutschen Steuerzahler zu beseitigen. Diese Politik des ewigen Schönwetter-Handelns ist wider deutsche Interessen. Deutschland darf weder die wehrlose Melkkuh für die Coronakosten anderer Länder sein noch sich von Erdogan immer wieder am Nasenring durch die Manege ziehen lassen.“","https://afdbundestag.de/curio-effektiver-grenzschutz-statt-erpressung-von-erdogan/"
"Kay Gottschalk: Bundesregierung bereitet immer mehr den Weg in die Staatswirtschaft",NA,"Berlin, 23. Juli 2022. Bundeskanzler Scholz hat die Rettung des Gasversorgers Uniper verkündet, der durch den Ausfall von Nord Stream 1 in eine finanzielle Notlage geraten ist. Nachdem bereits zwei Milliarden Euro Kredite über die KfW ausgereicht wurden, steigt nun der Bund mit einem Anteil von 30 Prozent bei Uniper ein. Darüber hinaus wird der Kreditrahmen bei der KfW auf neun Milliarden Euro ausgeweitet.","Berlin, 23. Juli 2022","Dazu teilt der finanzpolitische Sprecher der AfD-Fraktion im Deutschen Bundestag, Kay Gottschalk, mit:„Wieder einmal rettet der Staat ein Unternehmen nach dem Motto: ‚Too big to fail‘. Was diese Rettungsmaßnahmen wirtschaftlich bringen, konnte man sehr gut im Fall der Commerzbank beobachten. 2009 rettete der Bund die Commerzbank mit 5,1 Milliarden Euro, was damals eine Beteiligung in Höhe von 15 Prozent einbrachte. Diese Beteiligung ist heute etwa 1,2 Milliarden Euro wert. Die Verluste tragen am Ende des Tages die Steuerzahler.Bei Uniper zeichnet sich gleich eine doppelte Belastung ab. Einerseits werden Steuergelder zur Rettung eingesetzt, während gleichzeitig die gestiegenen Kosten ab 1. Oktober an den Endkunden weitergegeben werden können.Scholz kündigt in diesem Atemzug auch gleich wieder weitere Entlastungen an, was die sozialistische Mentalität nur noch weiter offenkundig macht. Erstmal wird dem Bürger weggenommen und dann wird in feiner Ampel-Manier umverteilt. Man kann über diese Groteske nur noch den Kopf schütteln, zumal die Pipeline Nord Stream 2 in Betrieb genommen werden könnte, um billiges Gas aus Russland zu liefern. Dies wäre im Interesse Deutschlands, aber die Bundesregierung bekämpft lieber die Folgen ihres eigenen Handelns, anstatt die Wurzel des Problems.“","https://afdbundestag.de/kay-gottschalk-bundesregierung-bereitet-immer-mehr-den-weg-in-die-staatswirtschaft/"
"Frömming: Frau Giffey muss als Bundesministerin zurücktreten",NA,NA,NA,"„Dieser Schritt kommt eindeutig zu spät. Mit der Ankündigung der Freien Universität Berlin, den Fall neu aufzurollen, und den im Vorfeld bekannt gewordenen Gutachten war klar, dass Frau Giffey ihren Titel vorrausichtlich verlieren würde. Dem wollte sie offenbar jetzt zuvorkommen. Dieses taktische Manöver wirft kein gutes Licht auf die charakterliche Eignung von Frau Giffey für hohe Regierungsämter. Frau Giffey muss zu ihrem Wort stehen, bei einem Verlust des Titels von ihrem Amt als Familienministerin zurückzutreten.“","https://afdbundestag.de/froemming-frau-giffey-muss-als-bundesministerin-zuruecktreten/"
